Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
0.6738984467330489,-0.9900978831140761,0,0,0,1,0,-1.0909371606494176,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.0315223158763498,1.1375232972504066,0,1,0,0,0,0.7831290014683512,-0.29808298697356883,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-1.5407107641039426,-0.03887553781615361,0,1,0,1,0,-0.08182461181677281,-0.29808298697356883,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.15977373707780054,-0.8048998785846924,0,1,1,1,1,-1.2350960961969382,-0.29808298697356883,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.6979971703671444,-0.6779880219699159,0,1,0,1,1,-1.6675729028395,0.8824436941098722,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1.7372842795413184,-0.8029078531122447,0,1,0,0,1,1.359764743658434,0.8824436941098722,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.4938954201870969,0.3730080666882676,0,1,0,1,0,-0.3701424829118142,1.4727070346515927,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1.381883922322044,0.10610252384095215,0,0,0,1,0,1.6480826147534753,-0.29808298697356883,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
-0.4125465295641275,1.5260976166811213,0,1,0,1,0,0.49481113037330987,1.4727070346515927,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0.659996678684139,-0.7678878728368754,0,1,0,1,0,0.20649325927826853,0.8824436941098722,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.3420177181676648,-0.6109835288057649,0,1,0,1,0,0.9272879370158719,1.4727070346515927,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.5599953246495826,-1.6896092694714056,0,1,0,1,0,1.0714468725633925,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.471358907438364,-0.6828689155517578,0,1,0,1,0,-1.6675729028395,0.8824436941098722,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-1.6723641704772967,-0.8465685672551144,0,1,0,1,0,-0.2259835473642935,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
-0.45125868013847004,-0.32531327847772945,0,1,0,1,0,0.7831290014683512,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.8566901260873245,-0.0022947064130223703,0,1,0,1,0,0.062334323730747855,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-1.142192250527196,0.6000041121914789,0,1,0,1,0,-1.6675729028395,-1.4786096680570098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.36852701186996517,-1.0500569874860637,0,1,0,0,0,-0.2259835473642935,-0.8883463275152893,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.7373106692161426,0.20735950694693162,1,0,0,1,1,-0.9467782251018968,1.4727070346515927,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.0352572029052813,0.801422895567937,0,0,0,1,0,0.9272879370158719,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1.0401516020452113,-0.8800190729158277,0,1,0,1,0,0.062334323730747855,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.9599888095744701,-0.5004821677497248,0,0,0,1,0,1.6480826147534753,-1.4786096680570098,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0.08591819595773169,-1.0044214948445336,0,1,0,0,0,1.6480826147534753,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.7521752698827436,-1.3289578006025342,0,0,0,1,0,-0.3701424829118142,0.8824436941098722,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.0786893264206967,0.8964968385711244,0,1,0,0,0,0.9272879370158719,-1.4786096680570098,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-1.095641386576216,-0.8838823950442112,0,1,0,0,0,0.6389700659208305,0.29218035356815175,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.7340593648694463,-0.44406731649105324,0,0,0,1,0,1.0714468725633925,0.29218035356815175,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.1031521786990022,-0.8575807600183861,1,1,0,1,0,-0.5143014184593349,-1.4786096680570098,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.6069711142315838,-1.560782998766225,0,1,0,1,0,-0.3701424829118142,0.8824436941098722,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.6489171265327366,0.802621560246163,0,0,1,0,0,-1.2350960961969382,0.29218035356815175,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.531277120975561,0.5071464053199758,0,1,1,1,0,1.2156058081109131,0.29218035356815175,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.29510188134967186,-0.06960964510534716,1,1,0,0,0,-1.5234139672919795,-1.4786096680570098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
-1.3953788552162156,0.6140948897758063,0,1,0,1,0,-0.08182461181677281,-1.4786096680570098,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.4335245427556742,1.2079599381982558,0,1,0,0,0,0.49481113037330987,1.4727070346515927,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0.026260947424629845,0.42136858118821086,0,1,0,0,0,1.6480826147534753,-0.29808298697356883,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-0.3252043547484285,1.415906701153255,0,1,0,1,0,-0.08182461181677281,1.4727070346515927,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0.309131402635149,-1.016916927353524,0,1,0,0,0,-1.5234139672919795,0.8824436941098722,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.0723066496931144,1.335096005472269,0,1,0,1,0,0.49481113037330987,-0.8883463275152893,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.2824378914562502,0.15601526598176355,0,1,0,1,0,-1.2350960961969382,0.29218035356815175,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.33024876041937556,1.191144138755515,0,1,0,1,0,0.9272879370158719,-0.29808298697356883,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-0.9522072347320539,0.8537415905520943,0,1,0,1,0,0.9272879370158719,-0.29808298697356883,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.8926651074901979,-1.5131296101915659,0,1,0,1,0,-0.5143014184593349,-0.29808298697356883,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1.3684426394381164,1.1779329568343468,0,1,0,1,0,-1.6675729028395,-0.29808298697356883,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.1065877005222968,-0.5485149897477067,0,1,0,0,1,-0.3701424829118142,-0.29808298697356883,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-0.05836715573685291,-0.25239307330449107,0,1,0,0,1,1.0714468725633925,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.6602338983145845,-1.673750677073867,0,1,0,1,0,0.9272879370158719,-1.4786096680570098,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1.5743736983327739,0.9051806898730933,0,1,0,1,0,1.5039236792059545,-0.29808298697356883,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
-1.3534258658671086,-0.10123197154459333,0,1,0,1,0,-0.2259835473642935,-0.8883463275152893,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.1627208919820882,1.5291589545283897,0,1,0,0,0,1.359764743658434,-0.29808298697356883,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0.2923690449249826,-0.7426814206465523,0,1,0,1,0,-0.2259835473642935,0.8824436941098722,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-1.2349416375074647,-0.0008028431804099798,0,0,0,1,1,0.9272879370158719,-0.8883463275152893,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
-0.7082826612023457,-0.29378581039431423,0,1,0,0,0,-0.08182461181677281,0.8824436941098722,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.06223244030352599,1.0203473573386321,0,1,0,1,0,0.20649325927826853,-1.4786096680570098,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.6661539235037942,0.1356897073732819,1,1,0,1,1,1.6480826147534753,-0.29808298697356883,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-0.8985362933437275,-0.12565368642758873,0,1,0,0,0,-0.9467782251018968,0.29218035356815175,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.1209569307841437,1.5540032202691767,0,1,0,1,0,-0.6584603540068555,0.8824436941098722,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.6434610750324867,-0.40827984588214367,0,0,0,1,0,-0.9467782251018968,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.1795061508431016,-0.021680304950089543,0,1,0,0,0,1.5039236792059545,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.2655939755440222,0.1994948868998653,0,0,0,1,0,-0.2259835473642935,0.29218035356815175,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.2880321617649981,-1.5261510754010728,1,1,0,0,1,0.3506521948257892,1.4727070346515927,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.10294002659279372,0.10419673323744151,0,1,0,1,0,-0.6584603540068555,1.4727070346515927,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1.6489408983441798,-0.5536459644494663,0,1,0,1,0,-0.6584603540068555,-0.29808298697356883,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-1.4811372401462923,0.5310075935548797,0,1,0,1,1,0.3506521948257892,1.4727070346515927,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-1.733064487679564,0.5081639767734338,1,1,0,1,1,-0.8026192895543761,0.29218035356815175,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.41695602387123465,0.741593143499355,0,0,0,1,0,-0.6584603540068555,1.4727070346515927,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0.3519390803586559,-0.3351268065627751,1,0,0,0,0,-0.3701424829118142,-0.29808298697356883,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.4499666041163402,-1.3504992708630297,0,1,0,0,0,0.9272879370158719,-0.29808298697356883,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.08286705962831988,-0.1971423927764708,0,1,0,1,0,1.5039236792059545,0.29218035356815175,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.309177427741042,0.1927599436358754,0,1,0,1,1,0.49481113037330987,0.29218035356815175,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
-1.150069337667582,-1.6262352642895075,1,0,0,1,0,1.6480826147534753,-0.8883463275152893,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1.227649300244651,0.17611661393100886,0,0,0,0,0,-1.2350960961969382,0.29218035356815175,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.2826319266483828,-0.3346870087311955,0,1,0,0,1,-1.5234139672919795,1.4727070346515927,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.6058826947507157,-0.06156393183351286,0,0,0,0,1,-0.3701424829118142,1.4727070346515927,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.5721172711759602,-0.665630565251225,0,1,0,0,0,-0.5143014184593349,-0.29808298697356883,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.3400257709767168,-0.014367588064220779,0,1,0,0,0,-0.8026192895543761,-0.29808298697356883,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-1.0369504591847825,1.3298615489277845,0,0,0,1,0,-0.2259835473642935,-1.4786096680570098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.25097903008678263,1.005652935671745,0,1,0,0,0,0.20649325927826853,-0.29808298697356883,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.6826092911039721,0.4130296693619902,0,1,0,1,0,-1.2350960961969382,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0.12923868670587824,0.4493604196452038,0,1,0,0,0,1.5039236792059545,0.8824436941098722,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
-1.6799831068433744,1.3766008478917104,0,1,0,1,0,-1.2350960961969382,-1.4786096680570098,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.5813786544788746,-0.05729530582112461,0,1,0,0,0,0.49481113037330987,1.4727070346515927,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1.2020749309682246,0.14846971494976455,0,1,1,1,1,-0.08182461181677281,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.8359661272897123,1.2551390349937606,0,1,0,1,0,1.6480826147534753,-0.29808298697356883,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0.4055228086475539,0.8913658638693649,0,1,0,0,0,-1.3792550317444587,0.8824436941098722,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1.475627538635798,-0.21815783033645006,0,1,0,1,0,-1.5234139672919795,0.29218035356815175,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.4098911149611255,-0.6589818568561722,0,1,0,0,0,0.3506521948257892,1.4727070346515927,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.009861396208086211,0.074204245821107,0,1,1,1,0,0.49481113037330987,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.15333873249056093,-1.2959212223127192,0,1,1,1,0,0.20649325927826853,-0.29808298697356883,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-0.31392595673032897,0.6351448212833599,0,1,0,1,0,-0.8026192895543761,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.1698863202311371,-0.10988995238588131,0,1,0,1,1,-0.8026192895543761,-1.4786096680570098,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.4170327713987319,0.34039403925624434,0,1,0,1,0,-0.3701424829118142,1.4727070346515927,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-1.5227239344777996,1.2069251197710105,0,1,0,1,0,1.5039236792059545,-1.4786096680570098,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.5151398833514935,-0.4828643840258685,0,1,0,0,0,-1.3792550317444587,-1.4786096680570098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
-1.5956933905076744,0.002974244079036473,0,1,0,1,0,-1.6675729028395,0.8824436941098722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.3176203036221222,0.2048414487739677,0,1,0,1,0,-1.0909371606494176,0.29218035356815175,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0.7611324773054566,-0.7455185478345839,0,0,0,1,0,-0.8026192895543761,-0.29808298697356883,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1.0341735940989776,-0.7639383158395548,0,1,1,1,0,0.062334323730747855,-0.29808298697356883,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0.5102029476296476,0.10319640875777052,0,1,0,1,0,-1.6675729028395,1.4727070346515927,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.6518928374852385,-0.8248977446912132,1,1,0,0,0,0.49481113037330987,0.8824436941098722,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.8546018223756038,1.2586746646201832,0,1,0,1,0,1.6480826147534753,1.4727070346515927,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.35005876593497637,1.7197638853401311,1,1,0,1,0,0.7831290014683512,-0.29808298697356883,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0.6441483142559837,-0.9846392159103555,0,1,0,1,1,-0.2259835473642935,-1.4786096680570098,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
-0.11716273884760063,0.2723374806910605,0,1,0,1,0,0.49481113037330987,0.29218035356815175,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
-0.570266187094685,-1.210488337656703,0,0,0,0,0,-0.8026192895543761,1.4727070346515927,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.41491740371799657,-1.071839915379583,0,1,0,1,0,-0.5143014184593349,0.8824436941098722,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.6661079248356943,0.930180178377968,0,1,0,1,0,0.20649325927826853,-1.4786096680570098,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.25589436037057545,-1.0231775788383597,0,1,0,1,0,0.062334323730747855,0.29218035356815175,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.37835201754018366,0.871643949343443,0,0,0,1,0,-1.5234139672919795,0.29218035356815175,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.1253503046219525,-0.31830238363314056,0,1,0,0,0,-0.3701424829118142,-0.8883463275152893,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-1.4789290044687617,-0.058105913589133695,0,1,0,1,1,-0.8026192895543761,1.4727070346515927,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.18473761465822702,-0.8171366064868714,0,1,0,0,0,-0.6584603540068555,1.4727070346515927,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-0.5982371723434079,0.18170463343813498,0,0,0,1,0,0.20649325927826853,-0.8883463275152893,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-1.3212512092259299,-0.5682886451949913,0,1,0,1,0,-0.2259835473642935,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.11840814190744016,-1.109809128172602,0,1,0,0,0,-1.5234139672919795,-0.29808298697356883,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-1.7329877401520666,-1.2322367716026477,0,1,0,1,0,0.20649325927826853,-0.8883463275152893,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-0.34329584009388586,1.7362606157678044,1,1,0,1,0,0.20649325927826853,1.4727070346515927,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1.3759687078073988,-0.5197297904964921,0,1,0,0,1,-0.08182461181677281,0.29218035356815175,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.6600566578859406,1.064551351155806,0,1,0,0,0,1.359764743658434,-0.8883463275152893,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.1311218417971378,-0.534381094728911,0,1,0,1,1,-1.2350960961969382,-1.4786096680570098,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1.451242756035577,0.43688223411000104,0,1,0,1,0,0.7831290014683512,-1.4786096680570098,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-1.0203869473413132,1.1895487936801779,0,1,0,1,0,-0.08182461181677281,-0.8883463275152893,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.13637271823913313,0.6889467560132361,0,1,0,0,0,-1.2350960961969382,-1.4786096680570098,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.7752274363236966,-1.4736857811397222,0,0,0,1,0,-0.08182461181677281,0.29218035356815175,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
-0.02310864389988093,-1.0469956496387955,0,1,0,1,1,0.20649325927826853,-0.8883463275152893,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-0.22174519915833438,1.3013781717178503,0,1,0,1,0,-0.5143014184593349,0.29218035356815175,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.8062962308641215,-0.08652030290391875,0,1,0,1,0,0.9272879370158719,0.29218035356815175,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.6983041604771328,0.352406556499187,0,0,0,1,0,-0.9467782251018968,-0.8883463275152893,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-1.3035713697097753,-1.627606398705608,0,1,0,1,0,-1.3792550317444587,-0.29808298697356883,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
-1.5596674033957312,-0.03100229428219341,0,1,0,0,0,-0.6584603540068555,0.29218035356815175,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.9329946110393468,-0.2257551222898113,0,1,0,1,0,-1.2350960961969382,0.29218035356815175,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.5780861357008497,0.6550047115995814,0,0,0,1,0,-0.5143014184593349,-1.4786096680570098,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.005847427260983184,-0.7652749563080806,0,1,0,1,0,-0.08182461181677281,1.4727070346515927,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.11306023465048182,0.8540175421326933,0,1,0,1,0,-0.5143014184593349,0.8824436941098722,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-0.009733642971519253,0.6022289718100567,0,1,0,1,1,0.49481113037330987,0.29218035356815175,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.22037769775929475,0.04624690131168891,0,1,0,0,1,-1.5234139672919795,0.8824436941098722,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.37431579529863057,-0.41618758336367867,0,1,0,1,0,0.062334323730747855,0.8824436941098722,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.001783296827613125,-0.6702613777131493,1,1,0,1,1,-0.2259835473642935,0.29218035356815175,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
